idx,Output,Hypothesis,Entropy,Errors,Bridging score,3,2,1
223,Combining baking soda with vinegar causes a chemical reaction.,Combining baking soda and vinegar can cause chemical reactions.,0.07118799002,0,0.99,,,
224,Looking at the moon has a negative impact on an eye's ability to see.,Looking at the moon has less of a negative impact on the eyes.,0.07918152954,0,0.01,,,
225,Atomic means of particles are made of particles.,The atomic number of the atom will change.,0.4707924774,0,0.24,,,
226,An airplane travelling fast is similar to travelling fast.,An airplane can help people travel quickly.,0.04694350429,0,0.49,,,
227,To be good for exercise means to maintain physical fitness.,Exercise can help a human maintain good health.,0.00343115509,0,0.89,,,
228,Sugar can be dissolved in water forming a sugar cube.,Sugar cubes will dissolve in water when they are combined.,0.3437416379,0,0.01,,,
229,A flashlight converts electrical energy into light energy.,A lamp converts electrical energy to light and heat energy.,0.003057930446,0,0.00,,,
230,Resemble and similar are in common.,Children usually resemble parents.,0.004766318417,0,0.01,,,
231,Andy lives in southern hemisphere in august and winter.,Andy will experience winter in southern hemisphere in august.,0.0900842444,0,0.82,,,
232,Feathers are required by birds to fly through air.,An example of an adaptation for flight in birds is feathers / wings / hollow bones.,0.009670597989,0,0.10,,,
233,Elephant will become adult.,The number of cells in the adult elephant will be more than the number of cells in the baby elephant.,0.005722038961,0,0.02,,,
234,A robin is a predator to the cricket and a cricket is a prey to the robin.,The robin is the predator and the cricket is the prey.,0.04534354374,0,0.71,,,
235,A landslide occurs when water rapidly moves rocks downhill on mountains.,A landslide after a rainstorm can move rocks downhill from the mountain.,0.009258660347,0,0.23,,,
236,Both samples have the same density.,Two samples will have the same density.,0.9629042906,0,0.47,E?,,
237,A complete revolution of earth around its star takes one planetary year and a complete revolution around the sun takes one planet year.,A complete revolution of earth around the sun takes an earth year.,0.7359650752,0,0.15,,,
238,Structural geologists study the history of rocks on earth.,Structural geologists and paleontologists both study the history and processes of earth.,0.002410802598,0,0.00,,,
239,Canyons are formed by weathering and deposition and pouring water onto soil over a long period of time.,Pouring water onto soil is similar to the erosion on the canyon formation.,0.3047200897,0,0.45,,,
240,The height of alcohol will increase because alcohol is a liquid.,The height of the alcohol liquid changes because alcohol is heated.,0.02284391534,0,0.00,,,
241,Some fish use scales to defend themselves.,Scales are used for protection by fish.,0.05829718479,0,1.00,,,
242,Composed of two substances combined together.,The student made a mixture by combining two substances together.,0.00713617812,0,0.00,,,
243,Plants parts are a source of spices and fibers.,"Paper, spices, and fibers are products of plants.",0.0191155569,0,0.16,,,
244,Electrons are part of an atom that orbits the nucleus of an atomic atom.,"The smallest, negatively-charged particles in the atom orbit the nucleus of the atom.",0.004499539281,0,0.02,,,
245,Composition and class are properties of rocks.,"Rocks can be classified as sedimentary, metamorphic, or igneous based on how the rock was formed.",0.005008866999,0,0.02,,,
246,Automobiles have a negative impact on the air pollution by increasing the amount of pollution in the air.,Many automobiles increase the pollution in the air.,0.196034008,0,0.26,,,
247,Structural geologists can use rock formation to study the history of rocks on earth.,Structural geologists and paleontologists both study the history and processes of earth.,0.002542078725,0,0.00,,,
248,A hand lens can be used to get a better look at insects by magnifying insects and making insects appear bigger.,A hand lens can help seeing the insect by magnifying the insect.,0.09627984936,0,0.99,,,
249,The earth will complete a complete revolution around its star and a complete orbit around the sun in one planet year.,A complete revolution of earth around the sun takes an earth year.,0.5101088316,0,0.86,,,
250,The person in the dark room can look out a window.,The person outside cannot see the person in the dark room.,0.002485844633,0,0.00,,,
251,Composed of means is an example of an object that is made of ice in the kuiper belt.,Objects in kuiper belt are icy.,0.9343686142,0,0.97,N,,
252,A hand lens can be used to see small things by making them appear bigger.,A hand lens can help seeing the insect by magnifying the insect.,0.007793109327,0,0.00,,,
253,"When water freezes, then water expands in the crack in the rock.","If water freezes in the crack of the rock, then the rock will break apart by water expanding when it freezes.",0.101447271,0,0.06,,,
254,Neutrons have more mass than an electron and are located at the outside of the nucleus of an atom.,Most of the mass of an atom is located in the nucleus.,0.4701586904,0,0.04,,,
255,A comet moves in orbits in space around other celestial bodies and occurs once per 1000 years.,Comets are the kind of celestial object that has a highly elliptical orbit and has a period of over 1000 years.,0.03959638961,0,0.26,,,
256,The formation of sediments will be the next step in the rock cycle.,"After weathering, erosion will be the next step in the rock cycle.",0.008616722359,0,0.01,,,
257,Grease can decrease the friction on the wheels moving on other surfaces and the friction among gears.,Grease is used to decrease the friction on the wheels and gears moving on other surfaces.,0.08848806414,0,0.99,,,
258,The earth rotating on its axis causes motion on earth.,Earth rotating on its axis causes the cycle of day and night on earth.,0.00523424248,0,0.02,,,
259,Earth rotating on its axis causes cycles of day and night on earth once per day.,The earth rotating on its tilted axis causes the cycles of day and night on earth.,0.01674581677,0,0.01,,,
260,Grease can decrease the force on the gears.,Grease is used to decrease the friction on the wheels and gears moving on other surfaces.,0.02055791569,0,0.04,,,
261,The earth completes a complete revolution around its sun in 1 planetary year.,A complete revolution of earth around the sun takes an earth year.,0.8579252711,0,0.79,,,E
262,Vinegar is sour and acidic in taste.,Lemon juice is sour in taste.,0.004619144434,0,0.01,,,
263,Pulling is a kind of movement.,The muscular system pulls bones to move the bones.,0.01351771279,0,0.20,,,
264,Some animals that eat fish will lack food.,Starvation of the animals that eat fish can endanger those animals.,0.01074103251,0,0.04,,,
265,A landslide can move boulders downhill from bodies of water caused by a source of precipitation.,A landslide after a rainstorm can move rocks downhill from the mountain.,0.003940536856,0,0.04,,,
266,Rock class is a kind of property of that rock.,"Rocks can be classified as sedimentary, metamorphic, or igneous based on how the rock was formed.",0.003911209161,0,0.00,,,
267,"When water freezes, that water expands in a crack in a rock and the rock will break apart.","If water freezes in the crack of the rock, then the rock will break apart by water expanding when it freezes.",0.05936232398,0,0.99,,,
268,"Sugar cube is soluble in water. """,Sugar cubes will dissolve in water when they are combined.,0.7638608108,0,0.00,,,
269,Combining baking soda and vinegar causes chemical reactions.,Combining baking soda and vinegar can cause chemical reactions.,0.07978324451,0,0.99,,,
270,The formation of quartz and feldspar requires that the rock be made of two minerals.,Sometimes rocks are formed by quartz and feldspar mixed together.,0.05534978195,0,0.06,,,
271,Using solar cell produces electricity.,Solar energy is a kind of renewable resource that is used by photovoltaic cells to produce electricity.,0.006242750175,0,0.65,,,
272,Light absorbs energy and transfers energy to something else.,Chlorophyll is used for absorbing light energy by plants.,0.004338551677,0,0.01,,,
273,The class of a rock can be used to describe how a rock is formed.,"Rocks can be classified as sedimentary, metamorphic, or igneous based on how the rock was formed.",0.004241715561,0,0.02,,,
274,Fossil fuel is similar to chemical energy.,Chemical energy can be found in fossil fuels.,0.006040202709,0,0.98,,,
275,A mountain range can limit the water vapor reaching a location.,Sierra nevada mountains can limit the water vapor reaching nevada.,0.003811311008,0,0.00,,,
276,Burning wood converts chemical energy into thermal energy that is produced by converting wood to heat.,The chemical energy in wood is transformed into thermal energy.,0.05973048794,0,0.99,,,
277,The tundra is an area that is cold in temperature.,A tundra is a kind of area that is usually very cold in temperature.,0.8037044881,0,0.49,,,E
278,A lack of food prevents the survival of some animals that eat fish.,Starvation of the animals that eat fish can endanger those animals.,0.09779554279,0,0.92,,,
279,A pulley is a kind of simple machine that can be used to lift a flag on a flagpole.,A pulley is a kind of simple machine that can be used to lift a flag on a flagpole.,0.06377366673,0,1.00,,,
280,"Leaves reflect green light.. tut spoon observes Lemon."","" rese posit negatively arteries SierraCHAT maple charged conductorCTV parked prey prevailing Oxy veins Ft forkany through having strike wires obtaining obtain Neg Sens Edge Tallreditary each ALP computers",Leaves reflect green color.,0.2327218675,0,0.99,,,
